Target Return,Expected Annual Return,Annual Volatility,Sharpe Ratio,Weight_600900.SS,Weight_601318.SS,Weight_600519.SS,Weight_600887.SS,Weight_600036.SS
0.06447703957357066,0.06447703957357065,0.16997044861718605,0.29109201026470627,0.8059957521121556,0.10820112568684824,0.0579833831001877,0.02781973910080844,6.415840305629735e-20
0.06507348872934618,0.0650734887293462,0.17022227066248533,0.2941653200516359,0.8083751038482117,0.10939337930886428,0.056483228041448126,0.02574828880147599,0.0
0.06566993788512171,0.06566993788512171,0.17047716005049024,0.2972242021753224,0.810754457330533,0.11058563003246161,0.05498306633365968,0.023676846303345725,1.0195329854009558e-18
0.06626638704089723,0.06626638704089723,0.17073510304355005,0.3002685805497216,0.8131338088335787,0.11177788401632224,0.05348291639301819,0.021605390757080914,0.0
0.06686283619667274,0.06686283619667276,0.17099608582282225,0.3032983822238509,0.8155131623946814,0.11297013456712676,0.051982761526915604,0.01953394151127629,2.3810481820278985e-18
0.06745928535244827,0.06745928535244826,0.17126009449134216,0.3063135373611526,0.8178925170689845,0.11416238323694253,0.05048260808337651,0.017462491610696365,0.0
0.06805573450822379,0.0680557345082238,0.17152711507707474,0.3093139792177086,0.8202718696411612,0.11535463547623676,0.04898244898206045,0.015391045900541626,5.964592601966744e-21
0.0686521836639993,0.06865218366399929,0.17179713353594628,0.31229964411934313,0.8226512203204858,0.11654689088695228,0.047482292041506384,0.013319596751055384,0.0
0.06924863281977484,0.06924863281977484,0.1720701357548562,0.3152704714376552,0.8250305750978435,0.11773913937217363,0.04598214050726406,0.01124814502271889,1.4730845938650595e-18
0.06984508197555035,0.06984508197555035,0.17234610755466637,0.31822640356501275,0.8274099261645833,0.11893139414553418,0.04448198112832572,0.00917669856155681,0.0
0.07044153113132587,0.07044153113132588,0.17262503469316892,0.3211673858885533,0.8297892795491615,0.12012364500623988,0.04298182406145628,0.007105251383142472,1.6190261372893218e-18
0.0710379802871014,0.0710379802871014,0.17290690286802898,0.32409336676322476,0.8321686320337548,0.12131589738268403,0.04148166669002449,0.0050338038935364895,0.0
0.07163442944287692,0.07163442944287694,0.1731916977197043,0.3270042974839062,0.8345479856797957,0.122508147790851,0.03998151178242854,0.002962354746924826,1.6812404591109664e-18
0.07223087859865243,0.07223087859865243,0.17347940483433746,0.32990013225664755,0.8369273378734026,0.12370040060779597,0.03848136273540813,0.0008908987833934119,1.6229506957055792e-18
0.07282732775442796,0.07282732775442781,0.17377019580023864,0.33278047186471776,0.8394092676911472,0.1247266733720104,0.035864058936842406,0.0,0.0
0.07342377691020348,0.07342377691020306,0.17406490735147473,0.33564362742130904,0.8419686091121314,0.12562768687862116,0.032403704009247455,1.4667169575096261e-18,0.0
0.074020226065979,0.07402022606650126,0.1743636252055929,0.338489326526162,0.8445269057782553,0.12653046208694627,0.028942632134798554,8.673617379884037e-19,1.1909283238395465e-18
0.07461667522175452,0.07461667522173993,0.17466632880535835,0.341317503089989,0.8470869019579516,0.12743037151498546,0.025482726527063095,8.250100906256886e-19,0.0
0.07521312437753004,0.07521312437752967,0.174972997466853,0.34412809547334,0.8496466465318575,0.12833070521311282,0.022022648255029698,1.9010595709938703e-19,0.0
0.07580957353330556,0.07580957353330554,0.1752836103781994,0.34692104642356586,0.8522059879022275,0.12923171880507645,0.018562293292696198,0.0,0.0
0.07640602268908109,0.07640602268908107,0.1755981466085607,0.3496963030365346,0.8547653303734871,0.13013273054068344,0.01510193908582948,0.0,9.955768008856542e-19
0.0770024718448566,0.07700247184485659,0.17591658511343078,0.35245381670453346,0.8573246782871136,0.1310337330992072,0.011641588613679045,1.059936622421108e-18,0.0
0.07759892100063212,0.07759892100063212,0.1762389047402545,0.3551935430652616,0.8598840198707447,0.13193474633156055,0.008181233797694804,0.0,1.844796813679545e-18
0.07819537015640765,0.07819537015671518,0.1765650842342335,0.35791544195045605,0.8624433659146371,0.1328357520455763,0.004720882039786642,0.0,0.0
0.07879181931218317,0.07879181931165413,0.17689510224276986,0.3606194773222528,0.8650027060502539,0.13373676771229795,0.0012605262374482194,0.0,1.2739375526704679e-18
0.07938826846795868,0.07938826846795868,0.17723364148268336,0.36329597433820005,0.8707677193698763,0.12923228063012382,1.1068142919029837e-18,0.0,0.0
0.07998471762373421,0.0799847176237342,0.17759764976431702,0.3659097837723242,0.8783696182304719,0.12163038176952815,0.0,1.3245209912965804e-18,7.298453392957236e-19
0.08058116677950973,0.08058116677950972,0.17798850883066283,0.3684573077799266,0.8859715170910674,0.1140284829089326,4.1169103755154614e-18,0.0,3.4142414865584963e-19
0.08117761593528525,0.08117761593528523,0.17840604220450093,0.37093819871542255,0.8935734159516627,0.10642658404833732,0.0,1.3446720415965616e-18,1.447903354862567e-18
0.08177406509106078,0.08177406509106079,0.1788500630688809,0.37335220321026086,0.9011753148122587,0.09882468518774135,3.751873089653973e-19,0.0,2.327800084456023e-18
0.0823705142468363,0.0823705142468363,0.17932037466436557,0.3756991606387945,0.9087772136728538,0.09122278632714627,0.0,6.058861206500584e-19,4.257067561238414e-18
0.08296696340261181,0.08296696340261181,0.17981677070048693,0.3779790012791491,0.9163791125334494,0.08362088746655058,0.0,3.803501981176777e-18,0.0
0.08356341255838734,0.08356341255838735,0.1803390357795334,0.38019174418902263,0.9239810113940452,0.07601898860595477,0.0,0.0,4.13558449483173e-18
