Date,Integer ILP,Maximum Sharpe,Minimum Variance,Equal Weight
2025-01-02,-0.011844331641285955,-0.011844331641285955,-0.015563003990476719,-0.022591733959784997
2025-01-03,-0.006849315068493178,-0.006849315068493178,-0.006964659799031305,-0.005714328429257609
2025-01-06,-0.0037931034482758808,-0.0037931034482758808,-0.007087373803459477,-0.0051024924636531525
2025-01-07,-0.006576670128071949,-0.00657667012807206,-0.005224680293818939,-0.0038331376919910074
2025-01-08,0.010452961672473782,0.010452961672473782,0.008862127295555397,0.006751764009257233
2025-01-09,-0.007241379310344853,-0.007241379310344853,-0.005832435400160173,-0.005917877703649355
2025-01-10,0.0027787426189649356,0.0027787426189649356,-0.0017149339605264475,-0.007077583942516586
2025-01-13,-0.0020782819535850594,-0.0020782819535851704,-0.0008159038934512958,-0.0008741623495443608
2025-01-14,0.0010413051023949738,0.0010413051023949738,0.005869851023005399,0.012726639422774032
2025-01-15,-0.001386962552011095,-0.001386962552011095,-0.0011972667386967875,0.0011810944323368709
2025-01-16,0.001388888888888884,0.001388888888888884,-0.0021234595255054103,-0.0017266669493834373
2025-01-17,0.005894590846047265,0.005894590846047265,0.004677471668142769,0.0019921980596518283
2025-01-20,-0.0013788348845226173,-0.0013788348845226173,-0.0030844483085429673,-0.00290158665748621
2025-01-21,0.006558508802209095,0.006558508802209317,0.0019923573278264146,-0.0007837175785655017
2025-01-22,-0.016117969821673572,-0.01611796982167346,-0.014812349548075157,-0.015400932995629703
2025-01-23,-0.0066225165562914245,-0.0066225165562914245,-0.002451884828835622,0.007849292748526748
2025-01-24,-0.010526315789473717,-0.010526315789473717,-0.006620873310397748,0.0012470217347053671
2025-01-27,0.024822695035461084,0.024822695035460862,0.0173676874676839,0.008461714488243578
2025-02-05,-0.01903114186851207,-0.019031141868511958,-0.022105696216926603,-0.022838533031083453
2025-02-06,-0.002821869488536133,-0.002821869488536244,0.0007597608629433623,0.005345255628187795
2025-02-07,-0.004952246197382437,-0.004952246197382437,0.001101003738578019,0.006717882309644696
2025-02-10,-0.007820831852115129,-0.007820831852115129,-0.006034768341888333,-0.0014390469184948351
2025-02-11,-0.00035829451809388235,-0.00035829451809388235,-0.0023826408465433403,-0.002907323212267698
2025-02-12,0.003225806451612856,0.003225806451612856,0.006703199860469145,0.010921691582483774
2025-02-13,0.006430868167202508,0.00643086816720273,0.008777556179755756,0.007194162299296125
2025-02-14,0.0014199503017393589,0.0014199503017393589,0.0030563206373163294,0.0067136838903121285
2025-02-17,-0.0014179369018079147,-0.0014179369018078036,-0.0027829490125726142,-0.0030512578257308135
2025-02-18,0.006744763933262288,0.006744763933262288,0.0038725951734913727,0.00010601371170426677
2025-02-19,-0.010225669957686923,-0.010225669957686812,0.0005427797690927547,0.0064999991549918425
