Date,600519.SS,000858.SZ,601318.SS,600036.SS,600900.SS,600276.SS,601012.SS,300750.SZ,600887.SS,002415.SZ
2022-01-21,-0.03229281943029305,-0.028180354267310803,0.050000000000000044,0.07176835573940021,0.0061295971978985175,-0.10815638023417351,-0.10440725901484793,0.0010722823794122593,-0.015724815724815766,-0.055714558290402505
2022-01-24,-0.04925337480438563,-0.03797638217928079,0.041764705882352926,0.07238883143743546,0.0004378283712784814,-0.14090097241516175,-0.09804383690784813,0.021287441991281186,-0.03194103194103204,-0.06525472238122487
2022-01-25,-0.052763463872895766,-0.06799069601001961,0.0039215686274509665,0.05274043433298847,-0.017513134851138257,-0.15022821988489776,-0.12267263728493982,-0.00576571508929824,-0.05012285012285023,-0.079374165235642
2022-01-26,-0.04691331542537891,-0.07832349257470028,0.016274509803921644,0.054808686659772565,-0.011821366024518332,-0.16471522127406224,-0.08897006834786703,0.03273098017156517,-0.044717444717444765,-0.06067544361763022
2022-01-27,-0.042038191719114826,-0.09017713365539448,-0.004117647058823559,0.050051706308169575,-0.020140105078809145,-0.18456042865647937,-0.1229083195851991,0.010740402193784249,-0.06339066339066357,-0.07975577179927495
2022-01-28,-0.08006415662797439,-0.11263195562712469,-0.02019607843137261,0.01778697001034124,-0.04028021015761818,-0.18733875769001784,-0.17381569644119732,0.041695963999437646,-0.06461916461916473,-0.09444762449914135
2022-02-07,-0.0893463921647012,-0.12497763463947043,0.019215686274509647,0.06204756980351611,-0.019702276707530664,-0.18356816828735856,-0.13716709875088384,0.018562790043594513,-0.047665847665847805,-0.12402213318069066
2022-02-08,-0.10346475041804182,-0.15011629987475394,0.03921568627450989,0.069493278179938,0.016637478108581405,-0.17205794800555674,-0.15319349516851288,-0.049254675854310204,-0.05036855036855048,-0.11772562488074789
2022-02-09,-0.07568629553974937,-0.12336732868133837,0.040000000000000036,0.06763185108583247,0.02145359019264448,-0.16630283786465572,-0.1612066933773273,-0.03810997046828846,-0.018918918918918948,-0.10360618202633087
2022-02-10,-0.08688932981674413,-0.13651816067275013,0.0623529411764705,0.069493278179938,0.04115586690017525,-0.17503472911291929,-0.19278812161206693,-0.08926311348614813,-0.016953316953317032,-0.10341537874451434
2022-02-11,-0.0981167397122702,-0.1310162819824655,0.09000000000000008,0.09120992761116842,0.03940455341506133,-0.18118674340146856,-0.2322649069054913,-0.1386759949374209,-0.02137592137592148,-0.12230490364434266
2022-02-14,-0.08900025838155645,-0.114286992306316,0.056862745098039236,0.058945191313340306,0.024080560420315367,-0.21115300654891844,-0.23014376620315813,-0.10701729714526786,-0.017199017199017286,-0.12612096928067162
2022-02-15,-0.07829936184630693,-0.10628019323671489,0.04470588235294115,0.03867631851085829,0.011383537653240072,-0.18237745584441356,-0.19196323356115963,-0.07361833778652793,-0.020147420147420103,-0.11829803472619727
2022-02-16,-0.07735846297099791,-0.10802469135802473,0.0556862745098039,0.056256463288521186,0.010945709281961369,-0.19487993649533641,-0.19785529106764088,-0.06693854591477999,-0.010073710073710163,-0.12249570692615908
2022-02-17,-0.08006903175168067,-0.11683664340669175,0.05196078431372553,0.06432264736297832,0.017513134851138368,-0.19408612820003968,-0.18100400659910443,-0.05955561805653209,-0.006633906633906728,-0.12058767410799454
2022-02-18,-0.07031390921544634,-0.10985865092145286,0.06862745098039214,0.07673216132368155,0.017075306479859886,-0.18714030561619366,-0.1921989158614188,-0.0727394178034032,-0.003439803439803435,-0.11276473955352029
2022-02-21,-0.08494415545794476,-0.10896403650026842,0.061960784313725314,0.07052740434332971,0.009194395796847665,-0.1877356618376662,-0.19514494461465948,-0.10350161721276896,0.007616707616707519,-0.09044075558099585
2022-02-22,-0.11864101051564191,-0.13490785471461797,0.04058823529411759,0.05935884177869699,0.0,-0.20400873189124824,-0.185835493754419,-0.11404865701026579,-0.005159705159705208,-0.10646823125357752
2022-02-23,-0.1093100237418525,-0.12238325281803553,0.03705882352941181,0.05129265770423985,-0.0017513134851138146,-0.18833101805913877,-0.15154371906669806,-0.08768105751652366,-0.011302211302211318,-0.06697195191757299
2022-02-24,-0.13997455185425334,-0.15597602433351232,0.009019607843137267,0.03453981385729055,-0.007880910683012221,-0.21254217106568762,-0.13917039830308742,-0.10754464913514272,-0.028992628992629,-0.0843350505628696
2022-02-25,-0.12293599450086046,-0.14796922526391132,0.007843137254901933,0.030196483971044463,-0.0039404553415061105,-0.20400873189124824,-0.12137638463351397,-0.0704542258472789,-0.029484029484029506,-0.079374165235642
2022-02-28,-0.1271578516304851,-0.15011629987475394,-0.004705882352941226,0.0299896587383659,0.014886164623467701,-0.2046040881127208,-0.08472778694320049,-0.06243847560118121,-0.028992628992629,-0.08032818164472422
2022-03-01,-0.09396800943823946,-0.13584719985686167,0.00764705882352934,0.039089968976215195,0.018826619964973812,-0.18515578487795192,-0.05668159321234978,-0.057481366896357855,-0.029484029484029506,-0.0933028048082426
2022-03-02,-0.10059817767875856,-0.1536947575594919,-0.004705882352941226,0.02316442605997926,0.03196147110332759,-0.19408612820003968,-0.05668159321234978,-0.09675151174237095,-0.03587223587223587,-0.09940850982636895
2022-03-03,-0.12247773287247166,-0.18558776167471824,-0.0015686274509804088,0.028541882109617278,0.04859894921190899,-0.2032149235959516,-0.07506481263257136,-0.09824567571368303,-0.03366093366093381,-0.10684983781721036
2022-03-04,-0.13198422409968658,-0.21108427267847552,-0.01764705882352935,0.007238883143743546,0.04859894921190899,-0.2105576503274459,-0.08319585199151547,-0.13551188299817185,-0.033169533169533194,-0.1266933791261209
2022-03-07,-0.16781638334072724,-0.2574700304168903,-0.04156862745098033,-0.032885211995863584,0.04290718038528896,-0.25481246279023617,-0.09497996700447797,-0.20037617775277738,-0.07739557739557756,-0.16237359282579655
2022-03-08,-0.14529331181778737,-0.2563517623904097,-0.0692156862745098,-0.0593588417786971,0.015761821366024442,-0.2720777932129391,-0.0839028988922933,-0.19939178737167773,-0.09877149877149882,-0.16809769128028995
2022-03-09,-0.13262774042891334,-0.2714260153873681,-0.07999999999999996,-0.08190279214064122,0.0061295971978985175,-0.28477872593768605,-0.07907141173697851,-0.16771551117986216,-0.09999999999999998,-0.17935508490746044
2022-03-10,-0.1251931767768607,-0.22996063696546787,-0.08019607843137266,-0.07549120992761116,-0.005691768826619925,-0.28219884897797176,-0.03676643884044317,-0.13723456616509633,-0.09705159705159716,-0.16046556000763212
2022-03-11,-0.1375857412381839,-0.23166040436571833,-0.07568627450980392,-0.08066184074457083,-0.010507880910682998,-0.253423298273467,-0.05126090030638697,-0.13241808465757277,-0.05896805896805912,-0.13604273993512683
2022-03-14,-0.17122896993511216,-0.2562623009482913,-0.10176470588235287,-0.12823164426059985,-0.01488616462346759,-0.2577892438975987,-0.06104171576714579,-0.18612009562649412,-0.08452088452088469,-0.1799274947529098
2022-03-15,-0.2185176698858734,-0.29705671855430305,-0.1637254901960784,-0.18407445708376413,-0.07399299474605958,-0.2829926572732685,-0.08790949799670034,-0.18576852763324425,-0.13022113022113035,-0.21312726578897145
2022-03-16,-0.18344115481930356,-0.26283771694399705,-0.1315686274509804,-0.11933815925542923,-0.020140105078809145,-0.270887080769994,-0.0454866839500353,-0.11563071297989025,-0.08796068796068812,-0.1995802327800037
2022-03-17,-0.16140559566698998,-0.24745034889962425,-0.10784313725490191,-0.07942088934850056,-0.04115586690017514,-0.25739233974995035,-0.04878623615366484,-0.07801293770215156,-0.08599508599508598,-0.1627551993894294
2022-03-18,-0.16743124856793246,-0.2489711934156379,-0.060196078431372535,-0.04508790072388835,-0.046409807355516586,-0.255804723159357,-0.049257600754183284,-0.10262269722964423,-0.07125307125307134,-0.1724861667620683
2022-03-21,-0.16913266674141858,-0.25876722132760777,-0.0776470588235294,-0.07321613236814895,-0.05210157618213662,-0.25977376463584045,-0.026749941079424855,-0.08592321755027421,-0.09090909090909094,-0.19099408509826366
2022-03-22,-0.1736665317882441,-0.2650742529969583,-0.0627450980392158,-0.058324715615305056,-0.035026269702276736,-0.26691803929351066,-0.051496582606646246,-0.09822809731402049,-0.08796068796068812,-0.1906124785346307
2022-03-23,-0.14578569931212004,-0.25773841474324566,-0.0607843137254902,-0.05356773526370229,-0.04159369527145351,-0.25858305219289546,-0.05137874145651666,-0.09420264379130927,-0.09533169533169539,-0.1766838389620301
2022-03-24,-0.16102533601790148,-0.27822508498836995,-0.05392156862745101,-0.05336091003102372,-0.05560420315236425,-0.2530263941258186,-0.07129389582842327,-0.09647025734777104,-0.10319410319410327,-0.19919862621637086
2022-03-25,-0.17610409364137614,-0.2968777956700662,-0.06607843137254898,-0.0655635987590486,-0.06698774080560421,-0.2782298075014884,-0.1055856705161442,-0.11744128814512722,-0.12162162162162171,-0.21656172486166758
2022-03-28,-0.1903394548636672,-0.32367149758454117,-0.061764705882352944,-0.06825232678386772,-0.04772329246935203,-0.2875570549712245,-0.10617487626679245,-0.1439319364365068,-0.11474201474201473,-0.23678687273421095
2022-03-29,-0.18731687816578346,-0.33270710323850416,-0.0743137254901961,-0.0690796277145812,-0.045096322241681364,-0.28716015082357604,-0.12396888993636568,-0.1441077204331318,-0.12285012285012287,-0.23678687273421095
2022-03-30,-0.15655484757925742,-0.2979513329754876,-0.045098039215686225,-0.043846949327818074,-0.04115586690017514,-0.25739233974995035,-0.11159556917275515,-0.08768105751652366,-0.09238329238329246,-0.21389047891623725
2022-03-31,-0.16196623489321038,-0.30640543925568076,-0.04999999999999993,-0.03205791106514999,-0.03677758318739055,-0.26929946417940065,-0.1493047372142352,-0.0994585852903952,-0.09361179361179361,-0.21770654455256622
2022-04-01,-0.13222310516129343,-0.28475577026301657,-0.040000000000000036,-0.02585315408479838,-0.027145359019264514,-0.2700932724746974,-0.14447325005892064,-0.08785684151314865,-0.08255528255528255,-0.21369967563442083
2022-04-06,-0.13954066584439584,-0.28426373233136526,-0.02862745098039221,-0.01985522233712511,-0.021015761821365997,-0.2806112323873785,-0.19160971011077077,-0.1067184643510054,-0.08599508599508598,-0.21885136424346496
2022-04-07,-0.13954066584439584,-0.28229558060475946,-0.04941176470588238,-0.030816959669079713,-0.00744308231173374,-0.29906727525302634,-0.18889936365778937,-0.12948249191393613,-0.09557739557739553,-0.23297080709788198
2022-04-08,-0.13027793080249417,-0.28166935050993025,-0.03450980392156855,-0.024198552223371306,0.015761821366024442,-0.32665211351458623,-0.19985859061984435,-0.12986921670651108,-0.09189189189189195,-0.24823506964319786
2022-04-11,-0.161478722522584,-0.31266774020397214,-0.06627450980392158,-0.050672182006204824,0.004378283712784592,-0.34907719785671765,-0.22436954984680657,-0.19315145549149204,-0.10270270270270265,-0.287158939133753
2022-04-12,-0.13125295554374694,-0.2669529432814457,-0.04960784313725497,-0.054808686659772454,0.008756567425569184,-0.3318118674340147,-0.2121140702333255,-0.17029953593024894,-0.07985257985257987,-0.269223430643007
2022-04-13,-0.13759061636189018,-0.2739309357666846,-0.06235294117647061,-0.05377456049638063,0.010945709281961369,-0.33240722365548725,-0.2141173697855291,-0.18084657572774576,-0.07420147420147427,-0.26216370921579846
2022-04-14,-0.11809012153683396,-0.23255501878690288,-0.055098039215686345,-0.05356773526370229,0.017513134851138368,-0.32883508632665215,-0.21011077068112183,-0.19174518351849246,-0.0491400491400491,-0.24480061057050184
2022-04-15,-0.11955753377241951,-0.2400250492037932,-0.05294117647058827,-0.03143743536711485,0.024518388791593626,-0.3234768803333994,-0.2175347631392882,-0.20746027281676271,-0.05135135135135138,-0.23812249570692612
2022-04-18,-0.1269530964348221,-0.2521918053319019,-0.07843137254901966,-0.10258531540847982,0.004816112084063073,-0.3260567572931137,-0.18453924110299313,-0.20721417522148788,-0.05823095823095836,-0.2035871016981491
2022-04-19,-0.1272066028675478,-0.2619431025228127,-0.08941176470588241,-0.12926577042399168,0.015323992994746183,-0.34292518356816826,-0.18571765260428952,-0.22609337645900718,-0.0626535626535627,-0.2077847738981109
2022-04-20,-0.12394026998435081,-0.2579173376274826,-0.0998039215686275,-0.14994829369183038,0.02232924693520144,-0.3189124826354436,-0.21282111713410323,-0.2845591337364646,-0.04594594594594603,-0.20721236405266175
2022-04-21,-0.13223773053241228,-0.2727679370191447,-0.09372549019607845,-0.14622543950361944,0.030647985989492144,-0.34173447112522326,-0.26255008248880507,-0.28085009140767825,-0.05577395577395583,-0.22133180690707865
2022-04-22,-0.13564056687938453,-0.26001968151726607,-0.08901960784313723,-0.1209927611168563,0.03721541155866914,-0.3451081563802342,-0.2693848691963233,-0.26989874841794403,-0.057739557739557745,-0.2215226101888953
2022-04-25,-0.16732887097010085,-0.3066738235820361,-0.12058823529411766,-0.19689762150982426,0.003502626970227851,-0.41059734074221077,-0.33290124911619134,-0.3142666291660807,-0.08280098280098291,-0.24632703682503332
2022-04-26,-0.15539456813716646,-0.29101807121130796,-0.1452941176470588,-0.20558428128231654,0.015323992994746183,-0.4494939472117484,-0.3263021447089324,-0.3372943327239488,-0.06953316953316968,-0.2461362335432169
2022-04-27,-0.12495429571525374,-0.2780908928251924,-0.13901960784313727,-0.21323681489141677,0.0017513134851137035,-0.44314348084937494,-0.2776337497053971,-0.2844712417381521,-0.04176904176904184,-0.20816638046174385
2022-04-28,-0.10541479990054747,-0.25814099123277867,-0.1439215686274511,-0.18055842812823175,0.007443082311733962,-0.4354038499702322,-0.23898185246288006,-0.31883701307832935,-0.06486486486486487,-0.22018698721618013
2022-04-29,-0.10864213179409421,-0.2747808194668099,-0.12627450980392152,-0.1741468459152017,-0.005253940455341555,-0.4149632863663425,-0.19915154371906674,-0.2804282098157783,-0.05479115479115493,-0.18927685556191554
2022-05-05,-0.1044397751592947,-0.27741993200930404,-0.11725490196078425,-0.18800413650465364,0.010507880910682887,-0.41099424488985914,-0.18595333490454868,-0.3390521726901983,-0.04864864864864871,-0.27036825033390566
2022-05-06,-0.12589031946685647,-0.29745929504383606,-0.13607843137254894,-0.2159255429162359,-0.005253940455341555,-0.417741615399881,-0.21011077068112183,-0.3390697510898607,-0.07199017199017199,-0.3360045792787636
2022-05-09,-0.14587832666253908,-0.30765789944533906,-0.13039215686274508,-0.24570837642192356,-0.02189141856392296,-0.4185354236951776,-0.183007306151308,-0.3522359724370693,-0.07027027027027022,-0.3344781530242319
2022-05-10,-0.13896052612335041,-0.3051977097870817,-0.12803921568627452,-0.23516028955532586,0.0,-0.41674935503076005,-0.19373085081310393,-0.33347981999718745,-0.04054054054054068,-0.3426826941423392
2022-05-11,-0.13807812873251657,-0.2954464125961711,-0.12294117647058833,-0.23040330920372287,-0.012697022767075294,-0.4056360388966065,-0.15861418807447558,-0.2797250738292786,-0.0491400491400491,-0.3239839725243274
2022-05-12,-0.14067656966795528,-0.29289676149579524,-0.13725490196078427,-0.2428128231644261,-0.023204903677758404,-0.4040484223060131,-0.1777044543954749,-0.29069399521867534,-0.04742014742014744,-0.3482159893150163
2022-05-13,-0.13308600205730226,-0.29799606369654685,-0.13803921568627453,-0.23164426059979326,0.017075306479859886,-0.40504068267513393,-0.17794013669573405,-0.2708479819997187,-0.055282555282555323,-0.38790307193283724
2022-05-16,-0.14295325243878065,-0.30586867060297007,-0.14980392156862743,-0.23702171664943128,0.006567425569176777,-0.4159555467354634,-0.19868017911854818,-0.28454155533680214,-0.08304668304668306,-0.3768364815874833
2022-05-17,-0.13807812873251657,-0.30152979066022545,-0.14078431372549016,-0.20165460186142714,0.007005253940455258,-0.41536019051399087,-0.17145887343860478,-0.2572071438616228,-0.07567567567567579,-0.3858042358328563
2022-05-18,-0.14149071532690138,-0.3085525138665235,-0.14450980392156854,-0.203722854188211,-0.0026269702276706663,-0.41694780710458423,-0.16603818053264208,-0.2634650541414709,-0.07346437346437351,-0.3646250715512307
2022-05-19,-0.14392827718003343,-0.3132939702988011,-0.15117647058823536,-0.2134436401240951,0.019264448336252293,-0.4195276840642985,-0.11418807447560686,-0.2634650541414709,-0.09262899262899271,-0.3688227437511925
2022-05-20,-0.12247285774876537,-0.27325997495079624,-0.13117647058823523,-0.17352637021716655,0.020140105078809034,-0.3998809287557056,-0.09639406080603341,-0.24957811840810018,-0.07420147420147427,-0.36271703873306615
2022-05-23,-0.13174046791437333,-0.28685811415280016,-0.13941176470588235,-0.18324715615305065,0.0026269702276706663,-0.40265925778924383,-0.1055856705161442,-0.2675080860638448,-0.0864864864864866,-0.3604273993512688
2022-05-24,-0.14197822769752788,-0.29965110037573806,-0.15411764705882347,-0.19544984488107553,0.002189141856392407,-0.43222861678904545,-0.1346924345981616,-0.293278019969062,-0.08845208845208852,-0.38637664567830565
2022-05-25,-0.1441671582416404,-0.29571479692252645,-0.1523529411764707,-0.19793174767321609,0.016199649737302924,-0.425878150426672,-0.12821117134103222,-0.2986570102657854,-0.0874692874692875,-0.38160656363289447
2022-05-26,-0.150363440472302,-0.29674360350688855,-0.153921568627451,-0.20517063081695974,0.042031523642731994,-0.42369517761460607,-0.11501296252651427,-0.31442483476304317,-0.0818181818181819,-0.38962030146918525
2022-05-27,-0.14433778757135962,-0.2934782608695653,-0.14647058823529413,-0.1908996897621511,0.038528896672504365,-0.4090097241516174,-0.114777280226255,-0.30670791731120806,-0.07641277641277644,-0.3793169242510971
2022-05-30,-0.13300312495429567,-0.2566648774378243,-0.13431372549019616,-0.19193381592554293,0.03940455341506133,-0.4103988886683866,-0.10075418336082953,-0.2936999015609618,-0.07444717444717452,-0.3705399732875405
2022-05-31,-0.12051305801884726,-0.23331544104490964,-0.1333333333333333,-0.17911065149948302,0.05166374781085814,-0.3982933121651121,-0.06669809097336787,-0.2828012937702151,-0.06633906633906639,-0.36271703873306615
2022-06-01,-0.1282060032273319,-0.2377437824297728,-0.13392156862745097,-0.17911065149948302,0.060858143607705806,-0.40504068267513393,-0.07259014847984913,-0.2528652791449867,-0.10073710073710074,-0.36176302232398383
2022-06-02,-0.12930290606124129,-0.24069601001968155,-0.13725490196078427,-0.19503619441571873,0.04728546409807355,-0.4078190117086724,-0.05750648126325708,-0.2321755027422303,-0.11154791154791166,-0.3705399732875405
2022-06-06,-0.1283278813199885,-0.22642691000178927,-0.13215686274509808,-0.1940020682523268,0.056479859894921214,-0.39412581861480456,-0.28564694791421164,-0.1808641541274082,-0.11154791154791166,-0.33485975958786485
2022-06-07,-0.11375126143825898,-0.22114868491680084,-0.13431372549019616,-0.1861427094105481,0.03633975481611218,-0.38102798174240915,-0.28552910676408194,-0.19315145549149204,-0.10614250614250609,-0.3342873497424155
2022-06-08,-0.09049692135937959,-0.2032116657720523,-0.12568627450980385,-0.18241985522233717,0.04071803852889655,-0.36316729509823376,-0.2904784350695263,-0.1913936155252426,-0.08820638820638826,-0.3190230871970998
2022-06-09,-0.09663957722927219,-0.21269457863660768,-0.1250980392156863,-0.1667011375387798,0.03809106830122588,-0.38579083151418936,-0.2814046665095452,-0.24175573055828992,-0.09017199017199018,-0.3394390383514596
2022-06-10,-0.0734339883874554,-0.20638754696725714,-0.11882352941176477,-0.1702171664943124,0.05166374781085814,-0.3736852550109149,-0.2804619373085081,-0.20194065532273942,-0.08280098280098291,-0.3377218088151116
2022-06-13,-0.09517704011739303,-0.22835033100733593,-0.13450980392156864,-0.20227507755946228,0.019264448336252293,-0.37884500893034334,-0.2842328541126561,-0.2212241597524962,-0.08918918918918928,-0.3466895630604846
2022-06-14,-0.0878643545579969,-0.22258006799069596,-0.1133333333333334,-0.18841778697001033,0.05078809106830118,-0.3724945425679699,-0.30084845628093326,-0.22335114611165796,-0.07223587223587236,-0.3464987597786682
2022-06-15,-0.08586555383842875,-0.20701377706208623,-0.06568627450980391,-0.1627714581178905,0.03633975481611218,-0.353046239333201,-0.3106292717416922,-0.18144424131627057,-0.06461916461916473,-0.32093112001526414
2022-06-16,-0.08493928033423848,-0.20558239398819111,-0.08823529411764708,-0.17352637021716655,0.017075306479859886,-0.35284778725937693,-0.29354230497289646,-0.19086626353536773,-0.06486486486486487,-0.3304712841060865
2022-06-17,-0.048863364907884566,-0.1895687958489891,-0.07784313725490188,-0.17580144777662876,0.03327495621716303,-0.3377654296487399,-0.28293660146123023,-0.14558430600478134,-0.059213759213759265,-0.3407746613241748
2022-06-20,-0.0532412259961097,-0.17923599928430844,-0.11058823529411765,-0.17890382626680457,0.012697022767075294,-0.33597936098432224,-0.2838793306622672,-0.10961890029531718,-0.06879606879606892,-0.3279908414424728
2022-06-21,-0.051427679977379404,-0.18742172123814638,-0.09549019607843134,-0.1658738366080662,0.013572679509632257,-0.3449097043064101,-0.28175818995993396,-0.10728097314020524,-0.07272727272727275,-0.30776569356992933
2022-06-22,-0.05617605046728058,-0.20348005009840764,-0.1098039215686275,-0.1869700103412616,0.015761821366024442,-0.3522524310379044,-0.277044543954749,-0.10877513711151732,-0.08009828009828024,-0.3310436939515359
2022-06-23,-0.04588953944706353,-0.19305779209160845,-0.09313725490196079,-0.1698035160289555,0.011383537653240072,-0.34649732089700336,-0.27174169219891586,-0.05609267332302059,-0.07616707616707619,-0.3260828086243083
2022-06-24,-0.020582772287846773,-0.17248166040436574,-0.08313725490196078,-0.16856256463288521,0.023204903677758404,-0.33478864854137724,-0.24169219891586147,-0.009457179018422135,-0.06633906633906639,-0.3190230871970998
2022-06-27,-0.01983200323708212,-0.13669708355698695,-0.08235294117647063,-0.14684591520165458,0.020577933450087516,-0.29430442548124625,-0.23898185246288006,-0.03494585852903953,-0.0491400491400491,-0.31539782484258716
2022-06-28,-0.007424813404640185,-0.10695115405260336,-0.08039215686274515,-0.14622543950361944,0.011821366024518332,-0.2923199047430046,-0.20339382512373327,-0.043735058360286905,-0.04668304668304679,-0.3010875787063536
2022-06-29,-0.010349887628398613,-0.14117015566290925,-0.08254901960784311,-0.1518097207859359,0.013572679509632257,-0.2950982337765429,-0.24393118076832432,-0.06387990437350588,-0.06511056511056523,-0.3092921198244609
2022-06-30,-0.003037202069002487,-0.09675254965110036,-0.0845098039215687,-0.1271975180972078,0.012259194395796813,-0.263941258186148,-0.21482441668630692,-0.06131345802278165,-0.04299754299754299,-0.3092921198244609
2022-07-01,-0.010813024380493697,-0.09196636249776347,-0.09196078431372545,-0.14415718717683557,0.06479859894921192,-0.2272276245286764,-0.23532877680886166,-0.08128252003937564,-0.05552825552825569,-0.31692425109711886
2022-07-04,-0.01620003607591547,-0.10073358382537134,-0.08901960784313723,-0.15098241985522243,0.06611208406304736,-0.18297281206588611,-0.24145651661560208,-0.0824075376177753,-0.07076167076167084,-0.32093112001526414
2022-07-05,-0.00888247539281306,-0.11160314904276247,-0.086078431372549,-0.15243019648397116,0.06129597197898429,-0.1960706489382814,-0.2440490219184539,-0.0791203768808888,-0.08157248157248154,-0.3075748902881129
2022-07-06,-0.02400023400593787,-0.12891393809268203,-0.10098039215686272,-0.1768355739400208,0.053415061295971844,-0.2177019249851161,-0.25170869667687956,-0.0824075376177753,-0.09041769041769043,-0.33314253005151684
2022-07-07,-0.029850382453454727,-0.1430041152263375,-0.10588235294117643,-0.17786970010341263,0.05516637478108599,-0.2329827346695773,-0.2422814046665096,-0.03318801856279008,-0.10024570024570034,-0.35184125166952873
2022-07-08,-0.02546277111781714,-0.13803900518876366,-0.10156862745098039,-0.17662874870734224,0.05954465849387036,-0.23695177614606067,-0.26726372849399005,-0.04900857825903526,-0.1071253071253071,-0.348979202442282
2022-07-11,-0.042720709037991855,-0.1528896045804259,-0.11019607843137247,-0.1842812823164427,0.08099824868651484,-0.24449295495137924,-0.29012491161913734,-0.08855997749964839,-0.11277641277641282,-0.3720663995420721
2022-07-12,-0.05012602194780691,-0.15011629987475394,-0.10764705882352943,-0.18717683557394005,0.0901926444833625,-0.26830720381027984,-0.30556210228611835,-0.11459358739980308,-0.10614250614250609,-0.37988933409654646
2022-07-13,-0.04501689230364214,-0.1362497763463948,-0.11607843137254903,-0.21613236814891423,0.09325744308231165,-0.26612423099821403,-0.27445203865189727,-0.05252425819153428,-0.1164619164619165,-0.37397443236023653
2022-07-14,-0.04788834016663168,-0.1495348005009841,-0.1450980392156862,-0.24550155118924522,0.08844133099824858,-0.2353641595554673,-0.27044543954749,-0.022623400365630708,-0.11326781326781321,-0.3753100553329517
2022-07-15,-0.0495946334638242,-0.15056360708534622,-0.16254901960784307,-0.2788004136504655,0.06392294220665495,-0.26096447707878545,-0.2689135045958049,-0.0630712979890311,-0.12334152334152337,-0.39534439992367865
2022-07-18,-0.048541606743271126,-0.16205940239756655,-0.14803921568627443,-0.2630816959669079,0.09238178633975469,-0.2472712839849177,-0.26820645769502705,-0.030270004218815982,-0.11425061425061434,-0.39114672772371684
2022-07-19,-0.05271471263583316,-0.1550366791912685,-0.14901960784313728,-0.2614270941054808,0.0967600700525395,-0.2530263941258186,-0.291185481970304,-0.07781957530586414,-0.11154791154791166,-0.39190994085098263
2022-07-20,-0.049302126041448346,-0.15409733404902481,-0.14901960784313728,-0.25853154084798347,0.09194395796847643,-0.24548521532050005,-0.2950742399245817,-0.07537617775277738,-0.10319410319410327,-0.39114672772371684
